# [(min:atomic_radius * ave:boiling_point), (max:en_allen * max:vdw_radius_mm3)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4663;# Samples SVM Misclassified: 1551
# Plane Divider
# Task     w0                      w1                      b
# 0,      -6.633503762281768e-06,  4.010395516022080e-04, -3.776799240598228e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         16|12|mult; (min:atomic_radius * ave:boiling_point); $\left(min:atomic_{radius} ave:boiling_{point}\right)$; (min:atomic_radius .* ave:boiling_point); min:atomic_radius,ave:boiling_point
# 1;  1; Unitless;                                         19|2|mult; (max:en_allen * max:vdw_radius_mm3); $\left(max:en_{allen} max:vdw_{radius, mm3}\right)$; (max:en_allen .* max:vdw_radius_mm3); max:en_allen,max:vdw_radius_mm3
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
 0.000000000000000e+00,  1.000000000000000e+00,  1.485384727272727e+05,  3.525360000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.442186909090909e+05,  4.021890000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.767100800000000e+05,  5.852639999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.637748000000000e+05,  3.970980000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.355430000000000e+05,  3.086880000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.017747073833130e+05,  5.382720000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.680527200000000e+05,  5.425440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.551518666666666e+05,  4.605020000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.352406998306620e+05,  5.639040000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.184178571428571e+05,  3.283860000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.752170740000000e+05,  4.041840000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.346816250000000e+05,  1.655344000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.984780000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.231937375000000e+05,  6.324000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.165840000000000e+04,  4.423719999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.651022370819858e+04,  6.423200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.850999999999999e+05,  2.308080000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.411338208324934e+05,  5.190480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.748480000000000e+05,  3.086880000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.399040000000000e+05,  3.239190000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.731170666666666e+05,  4.123710000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.035366666666667e+05,  3.086880000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.266564000000000e+05,  4.459980000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.690317714285712e+04,  3.613160000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.980833333333333e+05,  3.113440000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.303232142857143e+05,  3.292200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.255087125000000e+05,  6.557520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.034992636363636e+05,  5.446800000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.974320000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.852039200000000e+05,  3.858840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.111727600000000e+05,  4.140679999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.643474620511656e+05,  6.299200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.848696033083805e+04,  6.026400000000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.180304534372843e+05,  5.681760000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.957573333333333e+05,  2.997200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.304111828571428e+05,  5.446800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.304658664827586e+05,  3.720330000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.485438594676377e+05,  6.942000000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.892800000000000e+05,  3.368640000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.535294333333333e+04,  5.959440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.343102109090909e+05,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.572248800000000e+05,  5.105040000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.221375830191183e+05,  4.017640000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.312906666666667e+04,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.018956800000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.776706866666666e+05,  5.062320000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.222435200000000e+05,  4.806000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.474344166226055e+05,  5.190480000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.947946666666667e+04,  3.752910000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.283596000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.295041515042490e+05,  3.780450000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.440800000000000e+05,  3.521700000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.997169826666666e+05,  4.208200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.427048861538462e+05,  6.557520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.217066003470692e+05,  6.051200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.598572733333333e+05,  5.059200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.798750000000000e+05,  3.005780000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.238826666666667e+05,  3.178440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.767660000000000e+05,  3.522000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.032848000000001e+04,  5.602170000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.163130720000000e+05,  5.803200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.710903066666666e+05,  4.891440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.220800000000000e+05,  3.070430000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.358683333333333e+05,  3.099960000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.761255000000000e+05,  3.484620000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.462543000000000e+05,  3.886130000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.776727500000000e+05,  4.108650000000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.388874666666667e+05,  3.784310000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.984780000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.898560000000000e+05,  3.292200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.927200000000000e+05,  3.086880000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.647109920000000e+05,  3.291650000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.251338333333334e+05,  3.079800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.948450000000000e+05,  3.427260000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.699840000000000e+05,  3.052570000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.242179888000000e+05,  4.072460000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.538660880000000e+05,  3.904050000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.920332272727272e+05,  3.403800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.203302727272727e+04,  6.002160000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.202318240000000e+05,  3.628470000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.982550000000000e+05,  2.879200000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.895165000000000e+05,  3.672200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.422139398497945e+05,  5.532240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.479628800000000e+05,  3.828780000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.167192992000000e+05,  4.514020000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.400557489949415e+05,  5.927200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.205136818181819e+05,  4.351120000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.098196800000000e+05,  3.766260000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.409333333333334e+05,  2.675542198069069e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.468960000000000e+05,  2.594570000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.316383733118954e+05,  6.026400000000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.005538970021615e+05,  6.249600000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.185700925000000e+05,  5.105040000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.018995000000000e+05,  3.557120000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.573577516033768e+04,  4.514020000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.618479886587312e+05,  6.026400000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.229936000000000e+05,  3.005780000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.470218750000000e+05,  3.292200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.012711312500000e+05,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.379835862068964e+04,  6.942000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.670148670321532e+05,  6.472800000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.766859999999999e+05,  3.384240000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.895715000000000e+05,  2.794610000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.312793333333333e+05,  3.792600000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.341200000000000e+05,  3.457960000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.905980000000000e+05,  2.585352000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.247289999999999e+05,  3.369900000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  7.078400000000000e+04,  2.959260000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.752534999999999e+04,  6.600240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.226200240000000e+05,  4.827360000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.802160000000001e+04,  6.324000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.293343750000000e+05,  3.541240000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.705130909090909e+05,  3.484620000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.612775822222222e+05,  3.613160000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.703600000000000e+05,  3.228280000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.092194854545455e+05,  5.681760000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.394400000000000e+05,  3.304840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.217531250000000e+05,  3.292200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.655325417166874e+04,  8.060000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.691472500000000e+05,  3.627660000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.634488533333333e+05,  6.408000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.001470591544377e+05,  5.681760000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.067704755555555e+04,  5.040960000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.585564740000000e+05,  5.254559999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.998255000000000e+05,  4.158600000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.812693750000000e+05,  3.334050000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.886761000000000e+04,  2.641320000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.742664233833039e+04,  5.243730000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.307258501658498e+04,  6.795200000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.339047360000000e+05,  4.149010000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.259171000000000e+05,  4.806000000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.949973240000000e+05,  4.041840000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.832256000000000e+05,  3.283860000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.620280000000000e+04,  4.140679999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.652540800000000e+05,  5.831280000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.350565000000000e+05,  3.312530000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.142876970773122e+05,  5.532240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.190260363636364e+05,  4.004920000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.893090251310037e+05,  5.852800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.861445000000000e+05,  2.879200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.310379268472500e+05,  4.533750000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.084586666666666e+05,  3.113440000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.173440000000000e+05,  3.332500000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.868764000000001e+04,  5.446800000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.954547636363636e+05,  3.897950000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.586718266666666e+05,  5.190480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.786240000000000e+05,  3.046880000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.743832000000000e+05,  6.557520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.274194133333333e+05,  5.530400000000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.873908333333333e+04,  3.747680000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.420452360000000e+05,  3.873430000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.774615745454545e+05,  5.211840000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.342587294512259e+05,  3.919950000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.620267222222223e+04,  5.852639999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.906500960000000e+05,  4.405590000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.624128333333333e+05,  3.858840000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.390304000000000e+05,  4.079250000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.017747073833130e+05,  5.382720000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.376900000000000e+04,  3.886130000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.463307400000001e+04,  3.613160000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.928000000000000e+05,  2.362614000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.333996800000000e+05,  3.636520000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.475289000000000e+05,  3.283860000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.021330584615385e+05,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.175954000000000e+05,  5.091000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.766466517308102e+04,  6.919200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.050463777777778e+05,  4.021890000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.396215481818182e+05,  4.763280000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.454616000000000e+04,  5.190480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.449315138461539e+05,  5.852639999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.009949164504922e+04,  4.395230000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.457381333333333e+05,  4.140679999999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.862145000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.248728312500000e+04,  6.408000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.319013650904971e+05,  4.192320000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.093628800000000e+05,  3.858840000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.441565888000000e+05,  3.720330000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.362790000000000e+05,  1.833900000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.125473351750605e+05,  6.472800000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.965953333333333e+05,  2.585352000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.044278400000000e+05,  3.636520000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.176604000000000e+05,  6.249600000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.124426666666666e+05,  3.165400000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.611144762500000e+05,  5.446800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.226316800000000e+05,  3.484620000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.426223240000000e+05,  3.735640000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.419375000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  7.623120000000000e+04,  3.886130000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.289493333333333e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.068866666666666e+05,  2.428240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.226386275000000e+05,  6.408000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.496092500000000e+05,  4.282650000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.057378273031093e+05,  6.249600000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.925874285714286e+05,  2.958480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.504157500000000e+04,  3.747680000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.103258326771275e+05,  4.335240000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.928830000000000e+05,  2.249937000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.271817580000000e+05,  5.062320000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.053442804481876e+05,  5.852800000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.215430204318944e+04,  6.026400000000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.593956000000000e+05,  3.698520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.295921600000000e+04,  5.446800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.899840000000000e+04,  4.024860000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.612775822222222e+05,  3.613160000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.757200000000000e+05,  3.330360000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.205920009853038e+05,  4.293410000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.327188875000000e+05,  5.105040000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.962346666666666e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.017866400000000e+05,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.001148582916142e+05,  5.574960000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.906389888000000e+05,  3.766260000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.557620000000000e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.702524771428572e+05,  5.532240000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.247220479999999e+04,  3.897950000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  8.365549714285714e+04,  5.532240000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  8.611380000000000e+04,  3.801280000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.055500000000000e+05,  3.291000000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.342925714285714e+04,  4.097380000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.665673651904495e+04,  4.276440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.877450855344234e+05,  5.788559999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.075030000000000e+05,  2.112600000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.024350000000000e+05,  3.784310000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.552320000000000e+05,  3.292200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.210952794573588e+04,  6.408000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.185617565472147e+04,  4.513600000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.070623240000000e+05,  3.965290000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.352086666666667e+05,  5.580000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.468960000000000e+05,  2.594570000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.641000000000000e+05,  3.070200000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.035840000000000e+05,  3.604180000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.405280000000000e+05,  3.113440000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.781111666666666e+05,  4.078550000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.970304000000000e+05,  3.835220000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.097392996066012e+05,  4.768570000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.503178096000000e+05,  4.514020000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.366728500000000e+04,  4.763280000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.279058880000000e+04,  3.398820000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.466305571428571e+04,  5.040960000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.097550000000000e+05,  3.292200000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  9.307120000000000e+04,  5.211840000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.287595200000000e+05,  5.094530000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  8.735906666666667e+04,  3.970000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.644580000000000e+05,  3.165400000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.129088000000000e+04,  4.741920000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.187249120000000e+05,  3.720330000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.894560666666667e+04,  5.040960000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.483753285714286e+05,  4.891440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.436954400000000e+05,  3.795320000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.941759120000000e+05,  4.730790000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.595519999999999e+05,  3.134580000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.422280834256879e+05,  5.532240000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.015640000000000e+05,  2.762500000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.474344166226055e+05,  5.190480000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.203344000000000e+05,  3.384240000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.465260000000000e+05,  3.628020000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.033793240000000e+05,  3.720330000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  9.615840000000001e+04,  4.967620000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.405303895000000e+05,  4.293410000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.433763333333333e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.354028055479401e+05,  5.425440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.193090000000000e+04,  4.895099999999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.502846080000000e+05,  3.291650000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.970304000000000e+05,  3.835220000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.498358500000000e+05,  3.698520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.822829561681284e+05,  5.105040000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.443706166578980e+05,  5.828000000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.585696000000000e+04,  5.505600000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.865813333333333e+05,  4.092310000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  1.162240000000000e+05,  3.252520000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.242122393585048e+05,  5.703120000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.796760000000000e+05,  2.282985000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.723066666666666e+05,  2.591794000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.049600000000000e+05,  2.095004000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.247220479999999e+04,  3.897950000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.129406909090909e+05,  4.806000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.992667142857143e+05,  3.113440000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.872006400000000e+05,  5.604800000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  2.041718418714420e+05,  6.596800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  2.367452250000000e+04,  5.340000000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.990330000000001e+05,  2.924090000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  1.243409920000000e+05,  5.190480000000000e+03
